condition_label,target,rotation_deg,cursorjump,targetjump,arrow_offset,aiming_target,aiming_direction,aiming_type,feedback_type,hold_duration,hold_target,phase,trialtype,mousex_rel,mousey_rel,mouse_time,step,points,cumulativetime,version,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,condition,qualtrics,group,date,expName,psychopyVersion,OS,frameRate
cursorjump,105,0,0.5,10,NA,0,NA,0,1,0.5,FALSE,practice,1,"[0.00625,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.00625,0.002083,-0.008333,-0.0125,-0.027083,-0.041667,-0.05,-0.066667,-0.08125,-0.0875,-0.097917,-0.108333,-0.1125,-0.122917,-0.133333,-0.1375,-0.145833,-0.154167,-0.15625,-0.158333,-0.15625,-0.15625,-0.15625,-0.15625,-0.15625,-0.15625,-0.15625,-0.15625,-0.158333,-0.1625,-0.164583,-0.166667,-0.172917,-0.175,-0.18125,-0.189583,-0.19375,-0.20625,-0.225,-0.233333,-0.254167,-0.275,-0.2875,-0.314583,-0.34375,-0.360417,-0.385417,-0.40625,-0.416667,-0.43125,-0.439583,-0.441667,-0.439583,-0.425,-0.410417,-0.377083,-0.34375,-0.33125,-0.31875,-0.3125,-0.308333,-0.3,-0.29375,-0.291667,-0.2875,-0.285417,-0.285417,-0.285417,-0.285417,-0.285417,-0.285417,-0.285417,-0.285417,-0.28125,-0.279167,-0.270833,-0.264583,-0.260417,-0.260417,-0.260417,-0.260417,-0.260417,-0.2625,-0.264583,-0.266667,-0.26875,-0.270833,-0.272917,-0.272917,-0.275,-0.275,-0.277083,-0.277083,-0.277083,-0.277083,-0.277083,-0.277083,-0.277083,-0.277083,-0.279167,-0.279167,-0.279167,-0.279167,-0.279167,-0.279167,-0.279167,-0.277083,-0.275,-0.275,-0.26875,-0.266667,-0.258333,-0.247917,-0.235417,-0.229167,-0.2125,-0.20625,-0.189583,-0.172917,-0.152083,-0.139583,-0.110417,-0.091667,-0.058333,-0.03125,-0.00625,0.004167,0.022917,0.029167,0.039583,0.041667,0.039583,0.039583,0.04375,0.04375,0.047917,0.05,0.05,0.052083,0.054167,0.054167,0.05625,0.054167,0.052083,0.047917,0.05,0.05625,0.060417,0.066667,0.064583,0.060417,0.047917,0.035417,0.029167,0.022917]","[0.023111,0.016889,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.010667,0.010667,0.007556,0.007556,0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,0.007556,0.007556,0.016889,0.026222,0.032444,0.041778,0.060444,0.069778,0.094667,0.119556,0.135111,0.16,0.181778,0.191111,0.206667,0.219111,0.225333,0.240889,0.253333,0.259556,0.272,0.287556,0.293778,0.312444,0.321778,0.328,0.343556,0.359111,0.365333,0.377778,0.393333,0.399556,0.415111,0.430667,0.436889,0.452444,0.464889,0.474222,0.486667,0.499111,0.505333,0.517778,0.530222,0.533333,0.542667,0.548889,0.552,0.561333,0.567556,0.573778,0.583111,0.595556,0.601778,0.614222,0.632889,0.642222,0.664,0.682667,0.692,0.701333,0.707556,0.713778,0.723111,0.738667,0.744889,0.757333,0.769778,0.776,0.788444,0.794667,0.804,0.813333,0.822667,0.825778,0.835111,0.838222,0.850667,0.863111,0.872444,0.875556,0.884889,0.888,0.897333,0.903556,0.909778,0.912889,0.922222,0.925333,0.931556,0.937778,0.940889,0.940889,0.944,0.944,0.944,0.944,0.947111,0.947111,0.947111,0.947111,0.950222,0.950222,0.950222,0.950222,0.950222,0.947111,0.947111,0.947111,0.944,0.940889,0.937778,0.931556,0.922222,0.903556,0.884889,0.872444,0.844444,0.828889,0.800889,0.769778,0.741778,0.732444,0.710667,0.701333,0.682667,0.664,0.642222,0.632889,0.611111,0.598667,0.573778,0.545778,0.511556,0.496,0.468,0.455556,0.427556,0.399556,0.387111,0.362222,0.334222,0.318667,0.290667,0.262667,0.247111,0.222222,0.200444,0.178667,0.166222,0.147556,0.135111,0.107111,0.076,0.051111,0.041778,0.032444]","[0.0019,0.031,0.0479,0.0641,0.0806,0.0967,0.1144,0.1302,0.1474,0.1647,0.1809,0.1976,0.2143,0.2305,0.247,0.2644,0.281,0.2972,0.3137,0.3309,0.347,0.3635,0.3802,0.3978,0.4137,0.431,0.4478,0.4651,0.4814,0.498,0.514,0.5309,0.5477,0.5648,0.5816,0.5978,0.6149,0.6315,0.648,0.6649,0.681,0.6982,0.7147,0.7314,0.7482,0.765,0.7809,0.7979,0.8149,0.8317,0.8481,0.8651,0.881,0.8982,0.9153,0.9308,0.9478,0.965,0.9815,0.9977,1.0147,1.0317,1.0485,1.0653,1.0818,1.0985,1.1148,1.1316,1.1483,1.1642,1.1823,1.1983,1.2158,1.2311,1.248,1.2655,1.2817,1.2984,1.3151,1.3319,1.3491,1.365,1.3821,1.398,1.4151,1.4323,1.448,1.465,1.4821,1.4982,1.5151,1.5325,1.5485,1.5657,1.5818,1.5986,1.6157,1.6318,1.6488,1.6657,1.6818,1.6985,1.7153,1.7323,1.7493,1.7653,1.7823,1.7993,1.8152,1.8332,1.8491,1.8651,1.8821,1.8989,1.916,1.9317,1.9489,1.9656,1.9827,1.9997,2.0156,2.033,2.0489,2.0661,2.0821,2.0986,2.1164,2.1319,2.1483,2.1658,2.1828,2.1993,2.2161,2.2318,2.2487,2.2669,2.2824,2.2991,2.3155,2.3322,2.3492,2.3658,2.3823,2.399,2.4156,2.4331,2.449,2.4663,2.4822,2.4991,2.5158,2.5327,2.5489,2.566,2.5826,2.5992,2.617,2.6327,2.6488,2.6658,2.6825,2.6993,2.7161,2.7323,2.7493,2.7663,2.7823,2.7991,2.8162,2.8329,2.8496,2.8663,2.8828,2.8998,2.918,2.9333,2.9511,2.966,2.9829,2.9998,3.0166,3.0328]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0,21.4164,4,0,0,0,0,1,236728,4,SV_6SxWlNLsoRj8nqK,304B,2022-07-11_14h21.22.143,implicit_time,2021.1.4,Linux x86_64,59.95563283
cursorjump,97.5,0,0,10,NA,0,NA,0,0,0.5,FALSE,practice,0,"[-0.029167,-0.027083,-0.025,-0.01875,-0.016667,-0.010417,-0.008333,-0.008333,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.004167,-0.002083,0,-0.002083,-0.010417,-0.027083,-0.04375,-0.05,-0.060417,-0.064583,-0.064583,-0.060417,-0.05625,-0.05625,-0.05625,-0.058333,-0.064583,-0.075,-0.089583,-0.1,-0.120833,-0.13125,-0.15,-0.164583,-0.183333,-0.191667,-0.210417,-0.220833,-0.241667,-0.264583,-0.285417,-0.295833,-0.3125,-0.325,-0.329167,-0.335417,-0.3375,-0.339583,-0.341667,-0.34375,-0.345833,-0.347917,-0.352083,-0.354167,-0.360417,-0.364583,-0.36875,-0.375,-0.38125,-0.385417,-0.39375,-0.4,-0.404167,-0.4125,-0.420833,-0.425,-0.43125,-0.439583,-0.44375,-0.45,-0.454167,-0.458333,-0.4625,-0.46875,-0.470833,-0.475,-0.477083,-0.479167,-0.483333,-0.485417,-0.4875,-0.491667,-0.491667,-0.495833,-0.5,-0.50625,-0.508333,-0.514583,-0.51875,-0.527083,-0.535417,-0.541667,-0.54375,-0.545833,-0.545833,-0.545833,-0.545833,-0.545833,-0.545833,-0.545833,-0.545833,-0.545833,-0.541667,-0.533333,-0.527083,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.525,-0.010417,-0.016667,-0.01875,-0.027083,-0.0375,-0.041667,-0.052083,-0.060417,-0.064583,-0.06875,-0.06875,-0.066667,-0.060417,-0.0625,-0.066667,-0.070833,-0.066667,-0.060417,-0.052083,-0.039583,-0.033333,-0.027083,-0.03125,-0.033333,-0.0375,-0.039583,-0.041667,-0.041667,-0.041667,-0.041667,-0.04375,-0.045833,-0.05,-0.054167,-0.058333,-0.064583,-0.06875,-0.070833,-0.070833,-0.072917,-0.072917,-0.072917,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.077083,-0.077083,-0.077083,-0.077083,-0.077083,-0.077083,-0.077083,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.072917,-0.077083,-0.079167,-0.08125,-0.085417,-0.0875,-0.089583,-0.09375,-0.1,-0.104167,-0.110417,-0.114583,-0.116667,-0.11875,-0.11875,-0.11875,-0.11875,-0.11875,-0.11875,-0.116667,-0.116667,-0.116667,-0.116667,-0.116667,-0.11875,-0.11875,-0.11875,-0.11875,-0.116667,-0.116667,-0.116667,-0.114583,-0.1125,-0.1125,-0.108333,-0.10625,-0.104167,-0.102083,-0.102083,-0.102083,-0.102083,-0.102083,-0.102083,-0.102083,-0.102083,-0.104167,-0.104167,-0.110417,-0.114583,-0.114583,-0.114583,-0.114583,-0.114583,-0.1125,-0.1125,-0.10625,-0.095833,-0.089583,-0.072917,-0.0625,-0.045833,-0.035417,-0.033333,-0.03125,-0.03125,-0.03125,-0.033333,-0.035417,-0.0375,-0.039583,-0.039583,-0.039583,-0.039583,-0.0375,-0.033333,-0.03125]","[-0.020444,-0.017333,-0.014222,-0.011111,-0.008,-0.004889,-0.004889,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,0.001333,0.010667,0.02,0.041778,0.057333,0.088444,0.122667,0.150667,0.166222,0.197333,0.231556,0.247111,0.281333,0.309333,0.321778,0.346667,0.359111,0.377778,0.393333,0.408889,0.418222,0.433778,0.443111,0.461778,0.483556,0.502222,0.508444,0.524,0.533333,0.545778,0.561333,0.573778,0.58,0.589333,0.598667,0.601778,0.608,0.611111,0.614222,0.620444,0.626667,0.629778,0.636,0.642222,0.645333,0.654667,0.664,0.670222,0.682667,0.695111,0.698222,0.710667,0.72,0.726222,0.735556,0.744889,0.751111,0.760444,0.769778,0.776,0.782222,0.791556,0.794667,0.804,0.810222,0.813333,0.819556,0.822667,0.825778,0.832,0.838222,0.841333,0.844444,0.847556,0.856889,0.863111,0.872444,0.875556,0.884889,0.888,0.897333,0.906667,0.916,0.919111,0.922222,0.922222,0.922222,0.922222,0.922222,0.922222,0.922222,0.922222,0.919111,0.916,0.906667,0.903556,0.897333,0.894222,0.891111,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,-0.633333,-0.636444,-0.642667,-0.652,-0.673778,-0.689333,-0.726667,-0.751556,-0.754667,-0.754667,-0.745333,-0.742222,-0.739111,-0.742222,-0.748444,-0.757778,-0.760889,-0.764,-0.751556,-0.748444,-0.748444,-0.751556,-0.748444,-0.751556,-0.751556,-0.754667,-0.754667,-0.754667,-0.754667,-0.754667,-0.751556,-0.745333,-0.742222,-0.732889,-0.726667,-0.720444,-0.711111,-0.708,-0.708,-0.704889,-0.704889,-0.704889,-0.701778,-0.701778,-0.701778,-0.701778,-0.698667,-0.698667,-0.698667,-0.698667,-0.698667,-0.698667,-0.698667,-0.701778,-0.701778,-0.701778,-0.701778,-0.704889,-0.704889,-0.704889,-0.704889,-0.704889,-0.704889,-0.704889,-0.704889,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.711111,-0.711111,-0.711111,-0.711111,-0.711111,-0.711111,-0.714222,-0.714222,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.717333,-0.720444,-0.720444,-0.723556,-0.723556,-0.726667,-0.729778,-0.729778,-0.729778,-0.726667,-0.726667,-0.720444,-0.708,-0.698667,-0.673778,-0.648889,-0.633333,-0.602222,-0.574222,-0.561778,-0.543111,-0.524444,-0.518222,-0.496444,-0.474667,-0.465333,-0.449778,-0.434222,-0.428,-0.412444,-0.403111,-0.396889,-0.390667,-0.381333,-0.378222,-0.368889,-0.359556,-0.350222,-0.334667,-0.316,-0.294222,-0.284889,-0.266222,-0.256889,-0.232,-0.207111,-0.185333,-0.176,-0.157333,-0.148,-0.132444,-0.123111,-0.12,-0.116889,-0.12,-0.123111,-0.135556,-0.157333,-0.185333,-0.197778,-0.219556,-0.225778,-0.235111,-0.235111,-0.238222,-0.235111,-0.225778,-0.219556,-0.194667,-0.182222,-0.157333,-0.135556,-0.113778,-0.104444,-0.088889,-0.079556,-0.067111,-0.060889,-0.054667,-0.051556,-0.045333,-0.042222,-0.039111,-0.036,-0.029778,-0.026667]","[0.0006,0.0166,0.0335,0.0498,0.0665,0.0834,0.1002,0.117,0.1338,0.1504,0.1671,0.1839,0.1999,0.2165,0.2331,0.2504,0.2668,0.2832,0.2999,0.3164,0.3335,0.3499,0.3665,0.3834,0.4003,0.4167,0.4337,0.4497,0.4671,0.4832,0.5003,0.5168,0.5338,0.5505,0.5673,0.5838,0.6008,0.617,0.6347,0.6515,0.6675,0.6836,0.701,0.7171,0.7339,0.7507,0.7677,0.7854,0.8007,0.8177,0.8336,0.8505,0.8683,0.8845,0.9005,0.9177,0.9338,0.9508,0.9678,0.9836,1.0008,1.0183,1.0347,1.051,1.0671,1.0843,1.1007,1.1178,1.1341,1.1511,1.1682,1.184,1.201,1.2179,1.2347,1.2507,1.2676,1.2846,1.3011,1.3182,1.3343,1.3511,1.3681,1.3842,1.4012,1.4177,1.4344,1.4512,1.4677,1.4845,1.5014,1.5184,1.5342,1.5514,1.5686,1.5845,1.6014,1.6183,1.6349,1.6516,1.6684,1.6852,1.7007,1.7185,1.7351,1.7525,1.768,1.7847,1.8015,1.8185,1.8347,1.8515,1.8684,1.8846,1.9018,1.918,1.9342,1.9514,1.968,1.9848,2.0013,2.0181,2.0338,2.0507,2.068,2.0846,2.101,2.1178,2.1343,2.1509,2.1676,2.1843,2.2013,2.2182,2.235,2.2514,2.2679,2.2845,2.3014,2.3179,2.3343,2.3514,2.368,2.3846,2.4015,2.418,2.4349,2.4515,2.4683,2.4899,2.5024,2.519,2.5356,2.552,2.5688,2.5852,2.6019,2.6186,2.6354,2.6522,2.6689,2.6856,2.7022,2.7188,2.7355,2.7524,2.7685,2.7855,2.8025,2.8191,2.8355,2.8512,2.8688,2.8857,2.9025,2.9191,2.9359,2.9521,2.9688,2.9857,3.0026,3.0193,3.0359,3.053,3.0688,3.086,3.1029,3.1186,3.1357,3.1524,3.1694,3.1859,3.2027,3.2191,3.2358,3.2522,3.2689,3.2857,3.3025,3.3191,3.336,3.3522,3.369,3.3857,3.4026,3.4195,3.4365,3.453,3.4694,3.486,3.5026,3.5192,3.5359,3.5528,3.5694,3.5862,3.6027,3.6191,3.6356,3.6527,3.6707,3.686,3.7026,3.7194,3.7361,3.7529,3.7696,3.7862,3.803,3.8197,3.8362,3.8531,3.8697,3.8859,3.9027,3.9197,3.936,3.9525,3.9694,3.9861,4.003,4.0199,4.0369,4.0529,4.0697,4.0868,4.1026,4.1198,4.1362,4.1532,4.1701,4.1862,4.2031,4.2195,4.2362,4.2533,4.2696,4.2863,4.3031,4.3201,4.3362,4.353,4.3698,4.3863,4.403,4.4197,4.4363,4.4531,4.4697,4.4866,4.5031,4.5195,4.5363,4.5529,4.5693,4.5861,4.6039,4.6207,4.6372,4.6537,4.6704,4.6872,4.7038,4.7208,4.736,4.7538,4.7702,4.7869,4.8042,4.8201,4.8363,4.8541,4.8707,4.8875,4.9042,4.9197,4.9362,4.9541,4.9707,4.9877,5.0033,5.0198,5.0361,5.053,5.0695,5.0872,5.1039,5.1206,5.1364,5.1529,5.1708,5.1864,5.2043,5.22,5.2366,5.2532,5.2697,5.2877,5.303,5.3211,5.3365,5.3534,5.3699,5.3865,5.4045]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0,27.3372,4,1,0,1,0,1,236728,4,SV_6SxWlNLsoRj8nqK,304B,2022-07-11_14h21.22.143,implicit_time,2021.1.4,Linux x86_64,59.95563283
cursorjump,135,0,0.5,10,NA,0,NA,0,1,0.5,FALSE,practice,1,"[0.004167,0.004167,0.004167,0.004167,0.00625,0.00625,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.008333,0.004167,0,-0.0125,-0.035417,-0.05,-0.085417,-0.127083,-0.175,-0.2,-0.254167,-0.279167,-0.322917,-0.354167,-0.372917,-0.379167,-0.385417,-0.385417,-0.389583,-0.389583,-0.389583,-0.3875,-0.3875,-0.391667,-0.402083,-0.425,-0.458333,-0.475,-0.514583,-0.535417,-0.575,-0.616667,-0.660417,-0.68125,-0.720833,-0.7375,-0.76875,-0.797917,-0.825,-0.839583,-0.8625,-0.872917,-0.891667,-0.910417,-0.93125,-0.94375,-0.966667,-0.98125,-1.00625,-1.029167,-1.035417,-1.033333,-1.022917,-1.014583,-1.002083,-0.99375,-0.989583,-0.985417,-0.954167,-0.929167,-0.870833,-0.81875,-0.76875,-0.74375,-0.691667,-0.6625,-0.602083,-0.541667,-0.514583,-0.464583,-0.420833,-0.397917,-0.352083,-0.3125,-0.297917,-0.279167,-0.275,-0.272917,-0.270833,-0.26875,-0.266667,-0.266667,-0.264583,-0.258333,-0.241667,-0.216667,-0.202083,-0.177083,-0.160417,-0.154167,-0.145833,-0.13125,-0.122917,-0.1,-0.08125,-0.070833,-0.05625,-0.04375,-0.0375]","[0.001333,-0.001778,-0.001778,-0.001778,-0.004889,-0.004889,-0.004889,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004889,0.001333,0.010667,0.026222,0.035556,0.054222,0.072889,0.094667,0.104,0.122667,0.132,0.144444,0.156889,0.169333,0.172444,0.181778,0.184889,0.191111,0.200444,0.209778,0.216,0.231556,0.237778,0.253333,0.265778,0.275111,0.278222,0.287556,0.293778,0.303111,0.312444,0.318667,0.321778,0.328,0.331111,0.340444,0.349778,0.356,0.359111,0.368444,0.374667,0.387111,0.399556,0.408889,0.415111,0.427556,0.430667,0.443111,0.452444,0.455556,0.458667,0.471111,0.483556,0.502222,0.514667,0.520889,0.527111,0.552,0.567556,0.589333,0.598667,0.601778,0.601778,0.598667,0.592444,0.576889,0.545778,0.527111,0.483556,0.44,0.418222,0.384,0.352889,0.334222,0.3,0.272,0.262667,0.244,0.228444,0.222222,0.216,0.212889,0.209778,0.203556,0.191111,0.184889,0.16,0.128889,0.113333,0.079111,0.048,0.035556,0.013778,-0.001778,-0.008,-0.014222,-0.017333,-0.014222]","[0.0007,0.0164,0.0333,0.0499,0.0663,0.083,0.0995,0.1165,0.1327,0.1494,0.1664,0.1826,0.1995,0.217,0.233,0.2493,0.2662,0.2828,0.2998,0.316,0.3331,0.3497,0.3662,0.3832,0.4001,0.4163,0.4333,0.45,0.4666,0.4833,0.5001,0.5165,0.5336,0.5498,0.5665,0.5834,0.5999,0.617,0.6333,0.6501,0.6668,0.6831,0.7001,0.7167,0.7335,0.7503,0.7668,0.7834,0.8001,0.8171,0.8332,0.8504,0.8673,0.8835,0.9006,0.9169,0.9341,0.9503,0.9673,0.9839,1,1.0173,1.0334,1.0505,1.0675,1.0838,1.1005,1.1176,1.1339,1.151,1.1675,1.1839,1.2011,1.2174,1.2337,1.2508,1.267,1.2842,1.3005,1.3173,1.3342,1.3503,1.3675,1.3838,1.4011,1.4172,1.4337,1.4507,1.4678,1.4842,1.5009,1.5179,1.534,1.5508,1.5679,1.5839,1.6008,1.6172,1.6341,1.651,1.6678,1.6838,1.701,1.7174,1.7346,1.7507,1.7675,1.7847,1.8008,1.8176,1.8347,1.8508,1.8676,1.8842,1.9011,1.918,1.9341,1.951,1.9678,1.9839,2.0011,2.0174]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0,29.8702,4,2,0,2,0,1,236728,4,SV_6SxWlNLsoRj8nqK,304B,2022-07-11_14h21.22.143,implicit_time,2021.1.4,Linux x86_64,59.95563283
